TimeStep,NominalState1,NominalState2,NominalState3,UncompensatedState1,UncompensatedState2,UncompensatedState3,EstimatedState1,EstimatedState2,EstimatedState3,ExactState1,ExactState2,ExactState3,UncompensatedWeightedDeviation,EstimatedWeightedDeviation,ExactWeightedDeviation
10,6.88825701966385,5.60114780201947,1.06291521099232,6.88614879513629,5.59808817429325,1.10003951776199,6.88827692691775,5.6011542409162,1.06291585118142,6.88825701966385,5.60114780201947,1.06291521099232,0.0373097853868109,2.09324626098448e-05,1.98602732259782e-15
11,6.7152915952153,5.54837254195944,1.04436508283267,6.71295460672929,5.54507253451273,1.08144905365411,6.71531293616715,5.54837992348545,1.04436592357956,6.7152915952153,5.54837254195944,1.04436508283267,0.0373037860842279,2.25971238850121e-05,1.79018083652472e-15
12,6.55392715769405,5.48816463406769,1.02604271240881,6.55136265948654,5.48463141768806,1.06308711060918,6.55394987791007,5.48817296948176,1.02604375045713,6.55392715769405,5.48816463406769,1.02604271240881,0.0373007735451826,2.42232303313349e-05,1.83102671940889e-15
13,6.40247934005344,5.42211618062869,1.00796254759125,6.39968906291016,5.41835630344815,1.04496811645751,6.40250339105251,5.42212547607295,1.00796377968078,6.40247934005344,5.42211618062868,1.00796254759125,0.0373005958406095,2.58142186542855e-05,1.77635683940025e-15
14,6.25955069863223,5.35153700008751,0.990135548975668,6.25653675448608,5.34755648461142,1.0271030132076,6.25957603691406,5.35154725753427,0.990136971853346,6.25955069863223,5.35153700008751,0.990135548975668,0.0373031067675462,2.73727660464897e-05,1.79018083652472e-15
15,6.12398092226712,5.27750381671628,0.972569813941318,6.12074572561374,5.27330824018071,1.00949988088858,6.12400750850824,5.27751503474911,0.972571424370047,6.12398092226712,5.27750381671628,0.972569813941317,0.0373081653875021,2.89009681100955e-05,1.77982290482175e-15
16,5.99480569864522,5.2009008938919,0.955271091851983,5.99135190184698,5.19649545484532,0.992164452571991,5.99483349703363,5.20091306834989,0.955272886617786,5.99480569864522,5.2009008938919,0.955271091851983,0.0373156357407088,3.0400477133749e-05,1.79018083652472e-15
17,5.87122273234061,5.12245359906872,0.93824320934596,5.86755317239976,5.1178431725701,0.975100539513147,5.87125171002515,5.1224667235777,0.938245185263687,5.87122273234061,5.12245359906872,0.93824320934596,0.037325386665267,3.18726087386216e-05,1.77635683940025e-15
18,5.75256367081197,5.04275612973447,0.921488421357792,5.7486813256143,5.03794531314398,0.958310382049421,5.75259379744624,5.04277019614486,0.921490575275665,5.75256367081197,5.04275612973447,0.921488421357792,0.0373372916757101,3.33184236719471e-05,9.15513359704447e-16
19,5.63827091093439,4.96229441585028,0.905007700793423,5.63417886331258,4.95728756684523,0.9417949391728,5.63830215829903,4.96230941459786,0.905010029596616,5.63827091093439,4.96229441585028,0.905007700793422,0.037351228872418,3.47387902868391e-05,8.95090418262362e-16
20,5.5278784373194,4.8814650376682,0.888800977533025,5.52357984557232,4.87626630583287,0.925554127447352,5.52791077900897,4.88148095807119,0.888803478146456,5.5278784373194,4.8814650376682,0.888800977533025,0.0373670808644271,3.61344321023047e-05,8.95090418262362e-16
21,5.42099599128272,4.80059085192607,0.872867335579316,5.41649406502424,4.79520420502976,0.909587018086408,5.421029402446,4.80060768242963,0.872870004969784,5.42099599128272,4.80059085192607,0.872867335579316,0.037384734695381,3.75059638889892e-05,8.88178419700125e-16
22,5.31729599125509,4.71993389889866,0.857205175635522,5.3125939716618,4.71436314478231,0.893891999471192,5.31733044837957,4.71995162727592,0.857208010813311,5.31729599125509,4.71993389889866,0.857205175635522,0.0374040817669669,3.88539189925931e-05,1.11022302462516e-16
23,5.21650272616085,4.63970606322287,0.841812349130308,5.21160386985021,4.63395486805489,0.878466911126129,5.2165382068937,4.6397246767402,0.841815347150349,5.21650272616085,4.63970606322287,0.841812349130308,0.0374250177570827,4.01787699593819e-05,0
24,5.11838342650092,4.56007787916888,0.826686268660367,5.11329099240483,4.55414978269839,0.863309154119896,5.11841990950012,4.56009736472147,0.826689426623045,5.11838342650092,4.56007787916888,0.826686268660367,0.0374474425317437,4.14809440397217e-05,0
25,5.02274088661666,4.48118580308598,0.811823998956866,5.01745812532613,4.47508423141254,0.848415781996974,5.02277835142707,4.481206147309,0.811827314008528,5.02274088661666,4.48118580308598,0.811823998956866,0.0374712600507802,4.27608348429368e-05,0
26,4.92940736839683,4.40313821962561,0.797222331767695,4.92393751354457,4.39686649591431,0.833783575630529,4.92944579534687,4.40315940898523,0.797225801100922,4.92940736839683,4.40313821962561,0.797222331767695,0.0374963782679514,4.40188110199735e-05,0
27,4.83823956359972,4.3260204019782,0.78287784745752,4.83258582492294,4.31958175547444,0.819409104797665,4.83827893371513,4.32604242284593,0.782881468311197,4.83823956359972,4.3260204019782,0.78287784745752,0.0375227090263694,4.52552227329046e-05,0
28,4.74911443071428,4.24989860805845,0.768786965640223,4.74327998850216,4.24329618169519,0.805288778790842,4.74915472564595,4.24992144677175,0.768790735299457,4.74911443071428,4.24989860805845,0.768786965640223,0.0375501679502456,4.64704064292051e-05,0
29,4.66192575429631,4.17482346293275,0.754945986755724,4.65591375497815,4.16806031977205,0.791418887976812,4.66196695625977,4.17484710584425,0.75494990255163,4.66192575429631,4.17482346293275,0.754945986755724,0.0375786743339472,4.76646883445793e-05,0
30,4.5765813011611,4.10083275164409,0.74135112617056,4.57039485383367,4.09391188035295,0.777795637881911,4.57662339288569,4.10085718516159,0.741355185479939,4.5765813011611,4.10083275164409,0.74135112617056,0.0376081510292955,4.88383870454116e-05,0
31,4.49300046965982,4.02795372499762,0.727998542106851,4.48664264338733,4.02087804452321,0.764415177107893,4.49304343434583,4.02797893561624,0.728002742351793,4.49300046965982,4.02795372499762,0.727998542106851,0.037638524331943,4.99918152580018e-05,0
32,4.41111234631355,3.95620500303244,0.714884358477312,4.404586168063,3.94897736661316,0.751273620155604,4.41115616759597,3.9562309773605,0.714888697124727,4.41111234631355,3.95620500303244,0.714884358477312,0.0376697238675608,5.11252811481188e-05,0
33,4.33085409898731,3.88559814617009,0.702004683516487,4.32416255208561,3.87822134479547,0.738367066046354,4.33089876090508,3.88562487094972,0.702009158077584,4.33085409898731,3.88559814617009,0.702004683516487,0.037701682478459,5.22390892111042e-05,0
34,4.25216964810184,3.81613895185789,0.68935562494346,4.24531567112109,3.80861571727031,0.725691613476022,4.25221513507162,3.81616641398132,0.689360232973189,4.25216964810184,3.81613895185789,0.68935562494346,0.0377343361111721,5.33335408594676e-05,0
35,4.17500856755461,3.74782852446918,0.676933302263397,4.16799505354813,3.7401615317847,0.713243373109006,4.17505486434832,3.74785671099154,0.676938041359854,4.17500856755461,3.74782852446918,0.676933302263397,0.0377676237054455,5.44089347938452e-05,0
36,4.09932517542596,3.68066415791636,0.664733856709534,4.09215497145134,3.67285602792823,0.701018477513487,4.09937226715146,3.68069305606548,0.664738724513351,4.09932517542596,3.68066415791636,0.664733856709534,0.0378014870849783,5.54655672230363e-05,0
37,4.02507778148908,3.61464006356969,0.652753459239947,4.01775368836549,3.60669336478729,0.689013089152193,4.02512565357345,3.61466966075354,0.652758453433651,4.02507778148908,3.61464006356969,0.652753459239947,0.0378358708502174,5.65037319578172e-05,0
38,3.95222806427798,3.5497479704068,0.640988316931279,3.94475283653423,3.54166522087356,0.677223406770724,3.95227670245293,3.54977825421899,0.640993435238658,3.95222806427798,3.5497479704068,0.640988316931279,0.0378707222734233,5.75237204399576e-05,0
39,3.88074055520535,3.48597761963451,0.629434678052066,3.87311690118295,3.47776128856082,0.665645670465973,3.88078994549443,3.4860085778581,0.629439918237506,3.88074055520535,3.48597761963451,0.629434678052066,0.0379059911961919,5.85258217089301e-05,0
40,3.81058221113636,3.42331717215616,0.618088836049019,3.80281279321793,3.41496968139711,0.654276165667939,3.8106323398437,3.42334879276622,0.618094195916856,3.81058221113636,3.42331717215616,0.618088836049019,0.037941629929563,5.95103223333698e-05,0
